key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGBB111_04850_SEQ_00,角鬥士武器百貨附近的凱舒卡似乎想要報告資訊收集的結果。
1,TEXT_KINGBB111_04850_SEQ_01,似乎有一隻與伊克索克·舒馬君具有相同特徵的大型野獸朝黑衣森方向前進。為了了解詳細情況，去格里達尼亞的雙蛇黨：統合指揮部與「加文」談談。
2,TEXT_KINGBB111_04850_SEQ_02,看起來，似乎有一隻可能是伊克索克·舒馬君的野獸正在襲擊人類。我們去與在南部森林的石場水車進行調查的「戈利亞斯·協牙尉」會合。
3,TEXT_KINGBB111_04850_SEQ_03,從戈利亞斯·協牙尉那裡得知了伊諾森·斯托克的情況。她正在組建一個尋找伊克索克·舒馬君的狩獵隊，並請求冒險者們參與。為了了解更多資訊，去南部森林的恬靜路營地附近與「狩獵隊的隊長」交談。
4,TEXT_KINGBB111_04850_SEQ_04,狩獵隊計劃根據伊克索克·舒馬君的蹤跡預測行動，並設定陷阱。我們與凱舒卡分頭行動，去南部森林的根渡沼尋找野獸的痕跡。
5,TEXT_KINGBB111_04850_SEQ_05,找到了痕跡。我們去與位於根渡沼東南方向的「凱舒卡」會合。
6,TEXT_KINGBB111_04850_SEQ_06,與冒險者一樣，發現伊克索克·舒馬君痕跡的狩獵隊判斷對方頭腦簡單。凱舒卡則主張相反，但未被接受，他們打算用簡單的陷阱進行挑戰。冒險者和凱舒卡決定在後方支援。在南部森林的低徑的「<hex:02280CFF05>EObj<hex:F61EB9840103>」等待。
7,TEXT_KINGBB111_04850_SEQ_07,聽到了狩獵隊成員之一的博物學者的悲鳴。我們去南部森林的蛇殼林尋找狩獵隊的博物學者。
8,TEXT_KINGBB111_04850_SEQ_08,博物學者奄奄一息。他講述了被伊克索克·舒馬君襲擊時的故事，隨後死去。與石場水車的「伊諾森·斯托克」交談，報告結果。
9,TEXT_KINGBB111_04850_SEQ_09,凱舒卡判斷，經過此次事件後，伊克索克·舒馬君的傷害將會增加，因為對方知道自己可以武裝並組隊。為了討伐伊克索克·舒馬君，伊諾森·斯托克似乎也會協助。在凱舒卡的資訊收集結果出來之前，作為蝰蛇劍士進行鍛鍊。<hex:02100103><hex:02100103>※當蝰蛇劍士的等級達到85以上時，可以從石場水車的凱舒卡處接取下一個蝰蛇劍士任務。
10,TEXT_KINGBB111_04850_SEQ_10,
11,TEXT_KINGBB111_04850_SEQ_11,
12,TEXT_KINGBB111_04850_SEQ_12,
13,TEXT_KINGBB111_04850_SEQ_13,
14,TEXT_KINGBB111_04850_SEQ_14,
15,TEXT_KINGBB111_04850_SEQ_15,
16,TEXT_KINGBB111_04850_SEQ_16,
17,TEXT_KINGBB111_04850_SEQ_17,
18,TEXT_KINGBB111_04850_SEQ_18,
19,TEXT_KINGBB111_04850_SEQ_19,
20,TEXT_KINGBB111_04850_SEQ_20,
21,TEXT_KINGBB111_04850_SEQ_21,
22,TEXT_KINGBB111_04850_SEQ_22,
23,TEXT_KINGBB111_04850_SEQ_23,
24,TEXT_KINGBB111_04850_TODO_00,與雙蛇黨：統合指揮部附近的加文交談
25,TEXT_KINGBB111_04850_TODO_01,與石場水車的戈利亞斯·協牙尉交談
26,TEXT_KINGBB111_04850_TODO_02,與狩獵隊的隊長交談
27,TEXT_KINGBB111_04850_TODO_03,尋找伊克索克·舒馬君的蹤跡
28,TEXT_KINGBB111_04850_TODO_04,與凱舒卡交談
29,TEXT_KINGBB111_04850_TODO_05,在<hex:02280CFF05>EObj<hex:F61EB9840103>等待
30,TEXT_KINGBB111_04850_TODO_06,尋找狩獵隊的博物學者
31,TEXT_KINGBB111_04850_TODO_07,與伊諾森·斯托克交談
32,TEXT_KINGBB111_04850_TODO_08,
33,TEXT_KINGBB111_04850_TODO_09,
34,TEXT_KINGBB111_04850_TODO_10,
35,TEXT_KINGBB111_04850_TODO_11,
36,TEXT_KINGBB111_04850_TODO_12,
37,TEXT_KINGBB111_04850_TODO_13,
38,TEXT_KINGBB111_04850_TODO_14,
39,TEXT_KINGBB111_04850_TODO_15,
40,TEXT_KINGBB111_04850_TODO_16,
41,TEXT_KINGBB111_04850_TODO_17,
42,TEXT_KINGBB111_04850_TODO_18,
43,TEXT_KINGBB111_04850_TODO_19,
44,TEXT_KINGBB111_04850_TODO_20,
45,TEXT_KINGBB111_04850_TODO_21,
46,TEXT_KINGBB111_04850_TODO_22,
47,TEXT_KINGBB111_04850_TODO_23,
48,TEXT_KINGBB111_04850_KESHKWA_000_000,等你很久了，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>。<hex:02100103>關於伊克索克·舒馬君的資訊收集，<hex:02100103>讓我來報告結果。
49,TEXT_KINGBB111_04850_KESHKWA_000_001,我到處詢問是否有符合他特徵的獸類，結果收集到的都是關於處理魔獸幼體的商人和，<hex:02100103>出售神秘獸肉的小攤的故事……。
50,TEXT_KINGBB111_04850_KESHKWA_000_004,雖然我覺得從中找到了有用的資訊，但，<hex:02100103>我對自己的判斷並不自信。<hex:02100103>我希望你也能幫我判斷一下。
51,TEXT_KINGBB111_04850_KESHKWA_000_005,好……。<hex:02100103>最近，聽說在城外冒險者撿到的，<hex:02100103>紅色羽毛在孩子們之間流行。
52,TEXT_KINGBB111_04850_KESHKWA_000_006,不僅如此，<hex:02100103>還有人說擁有藍色光芒眼睛的大型獸類朝著黑衣森的方向，<hex:02100103>飛走了。
53,TEXT_KINGBB111_04850_KESHKWA_000_007,紅色羽毛和藍色眼睛……。<hex:02100103>這兩者都與我所追蹤的伊克索克·舒馬君的特徵吻合。
54,TEXT_KINGBB111_04850_KESHKWA_000_008,他已經離開了這個薩納蘭，向著<hex:02100103>黑衣森的地方移動……。<hex:02100103>這是我的判斷……你覺得怎麼樣？
55,TEXT_KINGBB111_04850_Q1_000_100,要說什麼？
56,TEXT_KINGBB111_04850_A1_000_100,我也持相同意見
57,TEXT_KINGBB111_04850_A2_000_100,值得調查一下
58,TEXT_KINGBB111_04850_KESHKWA_000_010,哦，這麼說我就放心了！<hex:02100103>在攤位上作為資訊的代價，嘗了嘗那奇怪的血腥肉，<hex:02100103>真是值得。
59,TEXT_KINGBB111_04850_KESHKWA_000_011,聽說可以通過飛空艇前往格里達尼亞。<hex:02100103>在雙蛇黨指揮部的『加文』似乎是個資訊通，所以我們趕緊去找他聊聊。
60,TEXT_KINGBB111_04850_GAVIN_000_030,哦，有什麼事嗎？
61,TEXT_KINGBB111_04850_KESHKWA_000_031,啊，實際上我是想收集關於我需要擊敗的獸類……不對。<hex:02100103>我在收集關於從外大陸來的某種獸類的資訊……。
62,TEXT_KINGBB111_04850_GAVIN_000_032,嗯……。<hex:02100103>與伊克索克·舒馬君有相同特徵的獸類，<hex:02100103>我確實有一些線索。
