key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGBA321_04832_SEQ_00,赤誠組屯所附近的伊特卡，似乎掌握了一些情報。[AI]
1,TEXT_KINGBA321_04832_SEQ_01,我和伊特卡談話了。她說，盜竊祭器的罪犯似乎開始在多瑪活動。<hex:02100103>為了尋找與罪犯相關的爭鬥事件，我們要到延夏的茨菰村收集情報。[AI]
2,TEXT_KINGBA321_04832_SEQ_02,我收集了一些資訊，但似乎並沒有發生什麼爭鬥事件。<hex:02100103>我要去茨菰村找伊特卡談話。[AI]
3,TEXT_KINGBA321_04832_SEQ_03,我和伊特卡談話了。她說，一個樸實的農民正好路過，<hex:02100103>他說自己剛剛把冒險者帶去了烈士庵。伊特卡斷定，盜竊祭器的罪犯正在偽裝成冒險者。我們決定一起前往烈士庵。<hex:02100103>我要去茨菰村北邊的泉水處，和伊特卡談話。[AI]
4,TEXT_KINGBA321_04832_SEQ_04,我和伊特卡一起去了烈士庵。在那裡，<hex:02100103>盜竊祭器的罪犯偽裝成冒險者，煽動烈士們。<hex:02100103>罪犯現身並指認與冒險者在一起的伊特卡是假的。<hex:02100103>伊特卡用鷹形態向罪犯射箭，<hex:02100103>但還是沒有射中，罪犯逃跑了。<hex:02100103>烈士們說會將此事告知飛燕大人，並提醒大家注意。<hex:02100103>我從一位中年烈士那裡得知，罪犯名叫薩米達雷，<hex:02100103>是多瑪的忍者，曾擔任帝國的間諜。<hex:02100103>我要回到赤誠組屯所附近，和伊特卡談話。[AI]
5,TEXT_KINGBA321_04832_SEQ_05,我和伊特卡談話了。她說，她的真名叫做奎基，<hex:02100103>真正的伊特卡已經被薩米達雷殺害了。<hex:02100103>祭器是被她所犯下的錯誤而被薩米達雷奪走的，<hex:02100103>她為了彌補過失才想要奪回來。<hex:02100103>奎基為她之前的欺騙行為道歉，並再次向冒險者尋求幫助。<hex:02100103>我決定再去拜訪一下她，<hex:02100103>也就是奎基。<hex:02100103>※當你的近戰物理DPS職業等級達到96級或以上時，<hex:02100103>就可以在赤誠組屯所附近的奎基處接取下一個近戰物理DPS職能任務。<hex:02100103>[AI]
6,TEXT_KINGBA321_04832_SEQ_06,
7,TEXT_KINGBA321_04832_SEQ_07,
8,TEXT_KINGBA321_04832_SEQ_08,
9,TEXT_KINGBA321_04832_SEQ_09,
10,TEXT_KINGBA321_04832_SEQ_10,
11,TEXT_KINGBA321_04832_SEQ_11,
12,TEXT_KINGBA321_04832_SEQ_12,
13,TEXT_KINGBA321_04832_SEQ_13,
14,TEXT_KINGBA321_04832_SEQ_14,
15,TEXT_KINGBA321_04832_SEQ_15,
16,TEXT_KINGBA321_04832_SEQ_16,
17,TEXT_KINGBA321_04832_SEQ_17,
18,TEXT_KINGBA321_04832_SEQ_18,
19,TEXT_KINGBA321_04832_SEQ_19,
20,TEXT_KINGBA321_04832_SEQ_20,
21,TEXT_KINGBA321_04832_SEQ_21,
22,TEXT_KINGBA321_04832_SEQ_22,
23,TEXT_KINGBA321_04832_SEQ_23,
24,TEXT_KINGBA321_04832_TODO_00,在茨菰村收集情報
25,TEXT_KINGBA321_04832_TODO_01,和伊特卡談話。[AI]
26,TEXT_KINGBA321_04832_TODO_02,再次和伊特卡談話。[AI]
27,TEXT_KINGBA321_04832_TODO_03,在黃金港和伊特卡談話。[AI]
28,TEXT_KINGBA321_04832_TODO_04,
29,TEXT_KINGBA321_04832_TODO_05,
30,TEXT_KINGBA321_04832_TODO_06,
31,TEXT_KINGBA321_04832_TODO_07,
32,TEXT_KINGBA321_04832_TODO_08,
33,TEXT_KINGBA321_04832_TODO_09,
34,TEXT_KINGBA321_04832_TODO_10,
35,TEXT_KINGBA321_04832_TODO_11,
36,TEXT_KINGBA321_04832_TODO_12,
37,TEXT_KINGBA321_04832_TODO_13,
38,TEXT_KINGBA321_04832_TODO_14,
39,TEXT_KINGBA321_04832_TODO_15,
40,TEXT_KINGBA321_04832_TODO_16,
41,TEXT_KINGBA321_04832_TODO_17,
42,TEXT_KINGBA321_04832_TODO_18,
43,TEXT_KINGBA321_04832_TODO_19,
44,TEXT_KINGBA321_04832_TODO_20,
45,TEXT_KINGBA321_04832_TODO_21,
46,TEXT_KINGBA321_04832_TODO_22,
47,TEXT_KINGBA321_04832_TODO_23,
48,TEXT_KINGBA321_04832_KUIYKI_000_000,喲， <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203> ！多虧了之前的事，<hex:02100103>我和海盜們有了交流，還得到了一些有用的情報！[AI]
49,TEXT_KINGBA321_04832_KUIYKI_000_001,聽說，在紅玉海對面的多瑪，出現了冒充君主的人。[AI]
50,TEXT_KINGBA321_04832_KUIYKI_100_001,據說，他在多瑪的町人地想要製造混亂，結果被察覺，<hex:02100103>被心腹識破了偽裝，然後化成鳥逃跑了。[AI]
51,TEXT_KINGBA321_04832_KUIYKI_000_002,毫無疑問，一定是那個盜竊祭器的罪犯！<hex:02100103>看來她已經在多瑪開始行動了。[AI]
52,TEXT_KINGBA321_04832_KUIYKI_000_003,為了奪回祭器，我們馬上出發吧，但她在君主所在的城市失敗了，<hex:02100103>所以應該會選擇其他地方。你知道附近有什麼適合的村落嗎……？[AI]
53,TEXT_KINGBA321_04832_KUIYKI_000_004,你說的是延夏地區的茨菰村嗎？ <hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203> ，你真是無所不知啊。[AI]
54,TEXT_KINGBA321_04832_KUIYKI_000_005,好，我們去「茨菰村」，問問村民們，看看有沒有發生什麼爭鬥！[AI]
55,TEXT_KINGBA321_04832_KUIYKI_000_010,這個村子真是與大自然和諧共處啊。<hex:02100103>我在這裡也感受到了一絲家鄉部落的熟悉感，<hex:02100103>讓人感到平靜。[AI]
56,TEXT_KINGBA321_04832_SHINDEN_000_020,你說有沒有發生爭鬥？這個村子的村民都很和善，<hex:02100103>應該沒什麼事吧……。[AI]
57,TEXT_KINGBA321_04832_MIYAKE_000_021,沒有爭鬥……有的有的，我為了爭奪成熟的柿子和她吵了一架。<hex:02100103>她竟然偷偷把我的份也吃掉了。[AI]
58,TEXT_KINGBA321_04832_MIYAKE_000_022,不過，我們很快就和好了，沒事。等等，你問的不是這種事吧……？[AI]
59,TEXT_KINGBA321_04832_OCHIMI_000_023,這個村子與爭鬥無關，非常和平。<hex:02100103>不過，據說多瑪町人地發生了飛燕大人偽裝事件。[AI]
60,TEXT_KINGBA321_04832_OCHIMI_000_024,聽說……飛燕大人突然說要進攻纳夏。[AI]
61,TEXT_KINGBA321_04832_OCHIMI_100_024,因為他的言行舉止十分奇怪，所以夕霧小姐很快就識破了他，<hex:02100103>偽裝者露出了真面目，慌慌張張地逃走了。[AI]
62,TEXT_KINGBA321_04832_SHINDEN_000_030,這個村子的村民都很和善，應該沒什麼事吧……。[AI]
