key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGLZ000_04966_SEQ_00,瓦丘梅基萬貨街的羅佩利似乎在尋找優秀的工匠。
1,TEXT_KINGLZ000_04966_SEQ_01,作為瓦丘梅基萬貨街的領導者，羅佩利對冒險者也是工匠感到高興。他表示會介紹各個店鋪的店主，因此我們再次去和圖萊尤拉的瓦丘梅基萬貨街的「羅佩利」談談。
2,TEXT_KINGLZ000_04966_SEQ_02,我和羅佩利交談，並得到了店主們的介紹。如果瓦丘梅基萬貨街周邊有需要幫助的人，就去聲援一下吧。
3,TEXT_KINGLZ000_04966_SEQ_03,
4,TEXT_KINGLZ000_04966_SEQ_04,
5,TEXT_KINGLZ000_04966_SEQ_05,
6,TEXT_KINGLZ000_04966_SEQ_06,
7,TEXT_KINGLZ000_04966_SEQ_07,
8,TEXT_KINGLZ000_04966_SEQ_08,
9,TEXT_KINGLZ000_04966_SEQ_09,
10,TEXT_KINGLZ000_04966_SEQ_10,
11,TEXT_KINGLZ000_04966_SEQ_11,
12,TEXT_KINGLZ000_04966_SEQ_12,
13,TEXT_KINGLZ000_04966_SEQ_13,
14,TEXT_KINGLZ000_04966_SEQ_14,
15,TEXT_KINGLZ000_04966_SEQ_15,
16,TEXT_KINGLZ000_04966_SEQ_16,
17,TEXT_KINGLZ000_04966_SEQ_17,
18,TEXT_KINGLZ000_04966_SEQ_18,
19,TEXT_KINGLZ000_04966_SEQ_19,
20,TEXT_KINGLZ000_04966_SEQ_20,
21,TEXT_KINGLZ000_04966_SEQ_21,
22,TEXT_KINGLZ000_04966_SEQ_22,
23,TEXT_KINGLZ000_04966_SEQ_23,
24,TEXT_KINGLZ000_04966_TODO_00,和羅佩利談話
25,TEXT_KINGLZ000_04966_TODO_01,
26,TEXT_KINGLZ000_04966_TODO_02,
27,TEXT_KINGLZ000_04966_TODO_03,
28,TEXT_KINGLZ000_04966_TODO_04,
29,TEXT_KINGLZ000_04966_TODO_05,
30,TEXT_KINGLZ000_04966_TODO_06,
31,TEXT_KINGLZ000_04966_TODO_07,
32,TEXT_KINGLZ000_04966_TODO_08,
33,TEXT_KINGLZ000_04966_TODO_09,
34,TEXT_KINGLZ000_04966_TODO_10,
35,TEXT_KINGLZ000_04966_TODO_11,
36,TEXT_KINGLZ000_04966_TODO_12,
37,TEXT_KINGLZ000_04966_TODO_13,
38,TEXT_KINGLZ000_04966_TODO_14,
39,TEXT_KINGLZ000_04966_TODO_15,
40,TEXT_KINGLZ000_04966_TODO_16,
41,TEXT_KINGLZ000_04966_TODO_17,
42,TEXT_KINGLZ000_04966_TODO_18,
43,TEXT_KINGLZ000_04966_TODO_19,
44,TEXT_KINGLZ000_04966_TODO_20,
45,TEXT_KINGLZ000_04966_TODO_21,
46,TEXT_KINGLZ000_04966_TODO_22,
47,TEXT_KINGLZ000_04966_TODO_23,
48,TEXT_KINGLZ000_04966_SYSTEM_000_000,若要進行本任務，<hex:02100103>需要完成支線劇情任務——「一流工匠的新工作」。
49,TEXT_KINGLZ000_04966_ROPLI_000_000,你好，<hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>。<hex:02100103>難道你是優秀的工匠嗎，你就是？
50,TEXT_KINGLZ000_04966_ROPLI_000_001,正如我在與烏克·拉瑪特大人交談時所提到的……<hex:02100103>我們「瓦丘梅基萬貨街」正在尋找像方丹汀那樣的優秀工匠。
51,TEXT_KINGLZ000_04966_ROPLI_000_002,有些店鋪的確有些麻煩的事情。<hex:02100103>如果你願意合作，那就太好了。
52,TEXT_KINGLZ000_04966_ROPLI_000_003,作為報酬，我會給你一些特別的代幣。<hex:02100103>這些是因從外洋進貨而獲得的，<hex:02100103>聽說在其他地方也有流通，所以你應該也會覺得好用。
53,TEXT_KINGLZ000_04966_ROPLI_000_004,如果可以的話，我想邊介紹各個店鋪邊聊一聊。<hex:02100103>如果你能再主動聯繫我，我會很高興。
54,TEXT_KINGLZ000_04966_ROPLI_000_010,你好，準備看起來不錯呢。<hex:02100103>我們去瓦丘梅基萬貨街的廣場吧，馬上就去。
55,TEXT_KINGLZ000_04966_ROPLI_000_011,順便說一下，瓦秋美瓦秋美在我們的語言中，指的是<hex:02100103>「多樣的物品串聯而成的項鏈」。<hex:02100103>對你這個來自異國的人來說，可能會有很多稀奇的東西。
56,TEXT_KINGLZ000_04966_ROPLI_000_012,那麼，跟著我吧，走！
57,TEXT_KINGLZ000_04966_ROPLI_000_013,我已經召集好了，似乎需要工匠的店主們。<hex:02100103>我來簡單介紹一下。
58,TEXT_KINGLZ000_04966_ROPLI_000_014,首先是「金荒物屋拉爾索基」……<hex:02100103>金荒物這個店名表示它經營金屬日用品。<hex:02100103>我聽說他們最近面臨一些問題，需要金屬加工的工匠。
59,TEXT_KINGLZ000_04966_ROPLI_000_015,接下來是「帕梅卡的筆記工房」，<hex:02100103>是進行公文書製作和代寫信件的店。<hex:02100103>似乎需要能夠處理紙張、布料和皮革等的工匠。
60,TEXT_KINGLZ000_04966_ROPLI_000_016,在「果汁工坊·謝洛賈」，<hex:02100103>銷售果汁，但經營狀況正在惡化……<hex:02100103>如果能處理藥品和食品的話，希望能幫忙重振店鋪。
61,TEXT_KINGLZ000_04966_ROPLI_000_017,「魚道樂多努哈努」是一家風格獨特的魚店。<hex:02100103>正如店名所示，店主經營著一些奇特的魚，但由於<hex:02100103>銷量不好，需要漁民的幫助。
62,TEXT_KINGLZ000_04966_ROPLI_000_018,「舒尼茲·阿波薩卡裡」的店主說，<hex:02100103>現在正忙著，真遺憾。
63,TEXT_KINGLZ000_04966_ROPLI_100_018,在那裡處理的商品……<hex:02100103>應該很有趣，如果是尋找植物和礦物的採集工匠的話。<hex:02100103>最近員工的狀態似乎不好，令人擔憂。
64,TEXT_KINGLZ000_04966_ROPLI_000_019,嗯，就這些店吧，現在似乎需要工人的幫助。
65,TEXT_KINGLZ000_04966_ROPLI_000_020,瓦丘梅基萬貨街是一條多樣化的項鏈。<hex:02100103>買的開心，賣的開心，顧客和經營者都幸福，希望<hex:02100103>整個萬貨街都能閃耀。
66,TEXT_KINGLZ000_04966_ROPLI_000_021,我相信，如果有你的合作，這一切會成真。<hex:02100103><hex:022C0DFF07><hex:022903EB0203><hex:FF02> <hex:0203>，拜託了。
67,TEXT_KINGLZ000_04966_SYSTEM_000_030,「瓦丘梅基萬貨街交易」已開始！<hex:02100103>如果在這個萬貨街上遇到困難的人，請主動聯繫，試著接受<hex:02100103>任務吧！
