key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGYR101_05003_SEQ_00,
1,TEXT_KINGYR101_05003_SEQ_01,
2,TEXT_KINGYR101_05003_SEQ_02,
3,TEXT_KINGYR101_05003_SEQ_03,
4,TEXT_KINGYR101_05003_SEQ_04,
5,TEXT_KINGYR101_05003_SEQ_05,
6,TEXT_KINGYR101_05003_SEQ_06,
7,TEXT_KINGYR101_05003_SEQ_07,
8,TEXT_KINGYR101_05003_SEQ_08,
9,TEXT_KINGYR101_05003_SEQ_09,
10,TEXT_KINGYR101_05003_SEQ_10,
11,TEXT_KINGYR101_05003_SEQ_11,
12,TEXT_KINGYR101_05003_SEQ_12,
13,TEXT_KINGYR101_05003_SEQ_13,
14,TEXT_KINGYR101_05003_SEQ_14,
15,TEXT_KINGYR101_05003_SEQ_15,
16,TEXT_KINGYR101_05003_SEQ_16,
17,TEXT_KINGYR101_05003_SEQ_17,
18,TEXT_KINGYR101_05003_SEQ_18,
19,TEXT_KINGYR101_05003_SEQ_19,
20,TEXT_KINGYR101_05003_SEQ_20,
21,TEXT_KINGYR101_05003_SEQ_21,
22,TEXT_KINGYR101_05003_SEQ_22,
23,TEXT_KINGYR101_05003_SEQ_23,
24,TEXT_KINGYR101_05003_TODO_00,
25,TEXT_KINGYR101_05003_TODO_01,
26,TEXT_KINGYR101_05003_TODO_02,
27,TEXT_KINGYR101_05003_TODO_03,
28,TEXT_KINGYR101_05003_TODO_04,
29,TEXT_KINGYR101_05003_TODO_05,
30,TEXT_KINGYR101_05003_TODO_06,
31,TEXT_KINGYR101_05003_TODO_07,
32,TEXT_KINGYR101_05003_TODO_08,
33,TEXT_KINGYR101_05003_TODO_09,
34,TEXT_KINGYR101_05003_TODO_10,
35,TEXT_KINGYR101_05003_TODO_11,
36,TEXT_KINGYR101_05003_TODO_12,
37,TEXT_KINGYR101_05003_TODO_13,
38,TEXT_KINGYR101_05003_TODO_14,
39,TEXT_KINGYR101_05003_TODO_15,
40,TEXT_KINGYR101_05003_TODO_16,
41,TEXT_KINGYR101_05003_TODO_17,
42,TEXT_KINGYR101_05003_TODO_18,
43,TEXT_KINGYR101_05003_TODO_19,
44,TEXT_KINGYR101_05003_TODO_20,
45,TEXT_KINGYR101_05003_TODO_21,
46,TEXT_KINGYR101_05003_TODO_22,
47,TEXT_KINGYR101_05003_TODO_23,
48,TEXT_KINGYR101_05003_MALIHALI_000_000,難道，難道……！<hex:02100103>您是位身懷絕技的工匠嗎！？<hex:02100103>能否將您的力量為圖萊尤拉的人民所用呢？
49,TEXT_KINGYR101_05003_MALIHALI_000_001,這裡是連王宮直下的行政機構，「理之院」的窗口，<hex:02100103>我們廣泛接收國民的生活聲音！<hex:02100103>而且，當然，也歡迎工匠們的請求！
50,TEXT_KINGYR101_05003_MALIHALI_000_002,自建國以來，圖萊尤拉匯聚了許多部族，<hex:02100103>隨著時間的推移，商貿活動也愈加活躍。<hex:02100103>但是，各個部族的交易方式各不相同……
51,TEXT_KINGYR101_05003_MALIHALI_000_003,由於商業習慣的差異，帶來的麻煩事仍然很多。<hex:02100103>為了解決這些問題，理王制定了，<hex:02100103>名為「トライヨラリーヴ」的制度！
52,TEXT_KINGYR101_05003_MALIHALI_000_004,在這個「理之院」的窗口，我們充當各部族的中介，<hex:02100103>根據理符任務適當地分配工作和報酬！
53,TEXT_KINGYR101_05003_MALIHALI_000_005,那麼，那麼，您知道「理符任務」嗎？<hex:02100103>確實，對於外邦人來說，可能是耳熟能詳的。
54,TEXT_KINGYR101_05003_MALIHALI_000_006,這是連王格魯賈賈大人擁有的兩個頭腦中的一部分，<hex:02100103>由理王制定，負責智慧的部分。<hex:02100103>聽說是參考了艾歐澤亞的「公會理符」。
55,TEXT_KINGYR101_05003_MALIHALI_000_007,理符任務的牌匾上刻有，連王在建立國家的旅途中，<hex:02100103>從同伴那裡學習到的事情。<hex:02100103>寄託了大家齊心協力，使這個國家繁榮的願望！
56,TEXT_KINGYR101_05003_MALIHALI_000_008,當然，當然，外邦人的合作也非常歡迎哦！<hex:02100103>國民們有很多請求寄過來，<hex:02100103>請隨時與我們聯繫！
57,TEXT_KINGYR101_05003_SYSTEM_000_009,「トライヨラリーヴ」已開放！<hex:02100103>您可以從「瑪麗哈麗」那裡，<hex:02100103>接受制作和採集的理符任務。
58,TEXT_KINGYR101_05003_MALIHALI_000_010,真是困擾，真是困擾……人手不夠呢。<hex:02100103>如果有有才華的工匠的話，即使是剛到王都的人，也希望能藉助<hex:02100103>的力量，把工作交給他們～！
59,TEXT_KINGYR101_05003_SYSTEM_000_011,為了推進本任務，必須有<hex:02100103>其中一位能工巧匠或大地使者達到90級以上，並且<hex:02100103>目前的職業必須是能工巧匠或大地使者。
