key,0,1
#,,
offset,0,4
int32,str,str
0,TEXT_KINGZB008_05037_SEQ_00,<hex:024804F201FC03><hex:024904F201FD03>特殊規則： 等級調整<hex:0249020103><hex:0248020103><hex:02100103>基貝爾·卡皮農園的扎貝裡似乎對奇特的咖啡很感興趣。
1,TEXT_KINGZB008_05037_SEQ_01,
2,TEXT_KINGZB008_05037_SEQ_02,
3,TEXT_KINGZB008_05037_SEQ_03,
4,TEXT_KINGZB008_05037_SEQ_04,
5,TEXT_KINGZB008_05037_SEQ_05,
6,TEXT_KINGZB008_05037_SEQ_06,
7,TEXT_KINGZB008_05037_SEQ_07,
8,TEXT_KINGZB008_05037_SEQ_08,
9,TEXT_KINGZB008_05037_SEQ_09,
10,TEXT_KINGZB008_05037_SEQ_10,
11,TEXT_KINGZB008_05037_SEQ_11,
12,TEXT_KINGZB008_05037_SEQ_12,
13,TEXT_KINGZB008_05037_SEQ_13,
14,TEXT_KINGZB008_05037_SEQ_14,
15,TEXT_KINGZB008_05037_SEQ_15,
16,TEXT_KINGZB008_05037_SEQ_16,
17,TEXT_KINGZB008_05037_SEQ_17,
18,TEXT_KINGZB008_05037_SEQ_18,
19,TEXT_KINGZB008_05037_SEQ_19,
20,TEXT_KINGZB008_05037_SEQ_20,
21,TEXT_KINGZB008_05037_SEQ_21,
22,TEXT_KINGZB008_05037_SEQ_22,
23,TEXT_KINGZB008_05037_SEQ_23,
24,TEXT_KINGZB008_05037_TODO_00,<hex:022811FF0A>EventItem<hex:F61E92980103>要警惕的山熊
25,TEXT_KINGZB008_05037_TODO_01,<hex:02280CFF05>EObj<hex:F61EBBA10103>進行調查
26,TEXT_KINGZB008_05037_TODO_02,把<hex:022811FF0A>EventItem<hex:F61E92990103>交給扎貝裡
27,TEXT_KINGZB008_05037_TODO_03,
28,TEXT_KINGZB008_05037_TODO_04,
29,TEXT_KINGZB008_05037_TODO_05,
30,TEXT_KINGZB008_05037_TODO_06,
31,TEXT_KINGZB008_05037_TODO_07,
32,TEXT_KINGZB008_05037_TODO_08,
33,TEXT_KINGZB008_05037_TODO_09,
34,TEXT_KINGZB008_05037_TODO_10,
35,TEXT_KINGZB008_05037_TODO_11,
36,TEXT_KINGZB008_05037_TODO_12,
37,TEXT_KINGZB008_05037_TODO_13,
38,TEXT_KINGZB008_05037_TODO_14,
39,TEXT_KINGZB008_05037_TODO_15,
40,TEXT_KINGZB008_05037_TODO_16,
41,TEXT_KINGZB008_05037_TODO_17,
42,TEXT_KINGZB008_05037_TODO_18,
43,TEXT_KINGZB008_05037_TODO_19,
44,TEXT_KINGZB008_05037_TODO_20,
45,TEXT_KINGZB008_05037_TODO_21,
46,TEXT_KINGZB008_05037_TODO_22,
47,TEXT_KINGZB008_05037_TODO_23,
48,TEXT_KINGZB008_05037_TSABLI_000_000,你那邊，能否幫我一個忙？<hex:02100103>前幾天我在附近探索時，發現雖然周圍沒有咖啡樹，<hex:02100103>卻不知為何散落著咖啡豆。
49,TEXT_KINGZB008_05037_TSABLI_000_001,我把它們撿起來沖泡後，味道奇妙得無法形容。<hex:02100103>如果可以的話，我想再次得到一些……<hex:02100103>我發現的地方在『恰巴·梅基』的南側。
50,TEXT_KINGZB008_05037_TSABLI_000_002,那裡是山熊的地盤……！<hex:02100103>請用『<hex:022811FF0A>EventItem<hex:F61E92980103>』把它們趕走後，<hex:02100103>幫我收集大約三袋咖啡豆！
51,TEXT_KINGZB008_05037_TSABLI_000_006,在『恰巴·梅基』南側的山熊，要用<hex:02100103>『<hex:022811FF0A>EventItem<hex:F61E92980103>』把它們趕走。<hex:02100103>然後，請幫我收集大約三袋咖啡豆！
52,TEXT_KINGZB008_05037_TSABLI_000_010,哇ーーーーーーーーーーーー！？
53,TEXT_KINGZB008_05037_TSABLI_000_011,你是在聽我說話嗎……！？<hex:02100103>去吧，前往『恰巴·梅基』！！<hex:02100103>把山熊趕走，確保安全！！！
54,TEXT_KINGZB008_05037_BEAR05037_000_012,咕嚕嚕……
55,TEXT_KINGZB008_05037_SYSTEM_000_013,這傢伙在威脅我們，但並不想動。<hex:02100103>似乎需要用「<hex:022811FF0A>EventItem<hex:F61E92980103>」把它趕走。
56,TEXT_KINGZB008_05037_SYSTEM_000_015,從一些稍微粘稠的土壤中，發現了<hex:02100103>咖啡豆！
57,TEXT_KINGZB008_05037_SYSTEM_000_016,從微弱的熱氣中，發現了<hex:02100103>咖啡豆！
58,TEXT_KINGZB008_05037_SYSTEM_000_017,從有刺鼻氣味的土壤中，發現了<hex:02100103>咖啡豆！
59,TEXT_KINGZB008_05037_TSABLI_000_020,啊，太好了，你安全回來了。<hex:02100103>咖啡豆找到了嗎？
60,TEXT_KINGZB008_05037_TSABLI_000_021,喔喔，感謝採集！<hex:02100103>哦，似乎沾上了土……。
61,TEXT_KINGZB008_05037_TSABLI_000_022,……嗯，這像是糞便。<hex:02100103>原來如此，明白為何會掉在那種地方了。
62,TEXT_KINGZB008_05037_TSABLI_000_023,山熊是雜食性動物，喜歡花和果實。<hex:02100103>它們偶爾會悄悄潛入基貝爾·卡皮農園，似乎也會吃掉<hex:02100103>咖啡豆。
63,TEXT_KINGZB008_05037_TSABLI_000_024,豆子消化困難，通常會與糞便一起排出。<hex:02100103>所以，糞便中才會有咖啡豆。
64,TEXT_KINGZB008_05037_TSABLI_000_025,那種風味，可能是在魔物的消化系統中，<hex:02100103>果實和花的香氣轉移過來的。<hex:02100103>苦味消失，變成了甜美的味道……。
65,TEXT_KINGZB008_05037_TSABLI_000_026,喔喔……多虧了你，或許我能有重大發現。<hex:02100103>也許能製作出新產品！
66,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_003,
67,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_004,
68,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_000,
69,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_001,
70,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_002,
71,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_006,
72,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_010,
73,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_011,
74,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_020,
75,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_021,
76,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_022,
77,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_023,
78,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_024,
79,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_025,
80,TEXT_KINGZB008_05037_COFFEEPELUPELU05037_000_026,
